각인1,각인2,감소,합,유효,,,합,개수,비율
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,3,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,4,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,5,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,6,12,----,,,,,
8,4,7,12,----,,,,,
8,4,7,12,----,,,,,
8,4,7,12,----,,,,,
8,4,7,12,----,,,,,
8,4,8,12,----,,,,,
7,5,1,12,----,,,,,
7,5,1,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,2,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,3,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
7,5,4,12,----,,,,,
